fixed acidity	volatile acidity	citric acid	residual sugar	alcohol	quality	total	chlorides	free sulfur dioxide	total sulfur dioxide	density	pH	sulphates
6.6	0.39	0.39	11.9	8.9	6	305.00550999999996	0.057	51.0	221.0	0.99851	3.26	0.51
5.9	0.33	0.32	8.1	12.7	7	74.95909999999999	0.038	9.0	34.0	0.9911	3.22	0.36
7.8	0.17	0.5	1.3	12.0	6	201.3654	0.045	35.0	140.0	0.9904	3.16	0.4
5.5	0.19	0.27	0.9	11.2	5	177.98026	0.04	52.0	103.0	0.99026	3.5	0.39
6.2	0.23	0.36	17.2	8.8	6	204.48846	0.039	37.0	130.0	0.99946	3.23	0.43
6.2	0.23	0.36	17.2	8.8	6	204.48846	0.039	37.0	130.0	0.99946	3.23	0.43
6.2	0.23	0.36	17.2	8.8	6	204.48846	0.039	37.0	130.0	0.99946	3.23	0.43
7.2	0.32	0.4	8.7	10.4	6	230.72368	0.038	45.0	154.0	0.9956799999999999	3.2	0.47
6.2	0.23	0.36	17.2	8.8	6	204.48846	0.039	37.0	130.0	0.99946	3.23	0.43
7.2	0.32	0.4	8.7	10.4	6	230.72368	0.038	45.0	154.0	0.9956799999999999	3.2	0.47
5.8	0.39	0.47	7.5	14.0	6	133.0077	0.027000000000000003	12.0	88.0	0.9907	3.38	0.45
6.2	0.23	0.36	17.2	8.8	6	204.48846	0.039	37.0	130.0	0.99946	3.23	0.43
7.6	0.25	1.23	4.6	13.1	6	376.26518	0.035	51.0	294.0	0.99018	3.03	0.43
5.8	0.29	0.33	3.7	12.3	6	145.10894	0.028999999999999998	30.0	88.0	0.9899399999999999	3.25	0.42
7.2	0.4	0.38	2.2	12.6	6	176.53075000000004	0.03	40.0	109.0	0.99075	3.27	0.46
6.8	0.39	0.34	7.4	12.0	7	202.56212000000002	0.02	38.0	133.0	0.9921200000000001	3.18	0.44
6.1	0.17	0.42	15.1	9.5	5	187.65984	0.033	28.0	124.0	0.99684	2.87	0.47
6.8	0.39	0.34	7.4	12.0	7	202.56212000000002	0.02	38.0	133.0	0.9921200000000001	3.18	0.44
7.1	0.36	0.37	4.8	12.7	7	182.90936	0.019	39.0	114.0	0.99036	3.08	0.49
6.9	0.19	0.32	7.9	10.5	6	190.63656	0.042	30.0	130.0	0.99456	3.4	0.39
6.5	0.34	0.46	1.0	12.9	6	111.90165000000002	0.023	6.0	80.0	0.98865	3.15	0.54
6.1	0.17	0.42	15.1	9.5	5	187.65984	0.033	28.0	124.0	0.99684	2.87	0.47
6.8	0.39	0.34	7.4	12.0	7	202.56212000000002	0.02	38.0	133.0	0.9921200000000001	3.18	0.44
7.1	0.36	0.37	4.8	12.7	7	182.90936	0.019	39.0	114.0	0.99036	3.08	0.49
7.8	0.3	0.36	4.6	11.9	6	247.69622	0.024	20.0	198.0	0.9922200000000001	3.06	0.66
6.1	0.68	0.52	1.4	12.0	6	180.41722	0.037000000000000005	32.0	123.0	0.9902200000000001	3.24	0.45
5.2	0.34	0.37	6.2	12.5	6	204.29175999999998	0.031	42.0	133.0	0.9907600000000001	3.25	0.41
5.6	0.28	0.4	6.1	12.1	7	183.14544	0.034	36.0	118.0	0.99144	3.21	0.43
6.2	0.19	0.38	5.1	12.5	6	132.78861	0.019	22.0	82.0	0.98961	3.05	0.36
5.7	0.16	0.26	6.3	9.9	6	167.9966	0.043	28.0	113.0	0.9936	3.06	0.58
7.6	0.17	0.46	0.9	10.7	6	234.28726	0.036000000000000004	63.0	147.0	0.99126	3.02	0.41
7.3	0.2	0.39	2.3	12.0	6	137.51844	0.048	24.0	87.0	0.99044	2.94	0.35
6.7	0.33	0.36	6.6	12.2	8	180.50323	0.042	34.0	116.0	0.9912299999999999	2.97	0.31
6.7	0.33	0.34	7.5	12.4	8	194.60723000000002	0.036000000000000004	39.0	124.0	0.9912299999999999	2.99	0.32
6.9	0.36	0.35	8.6	12.4	8	194.95960000000002	0.038	37.0	125.0	0.9916	3.0	0.32
7.8	0.21	0.34	11.9	10.3	6	229.91490000000002	0.039	55.0	140.0	0.9959	3.02	0.31
7.3	0.2	0.39	2.3	12.0	6	137.51844	0.048	24.0	87.0	0.99044	2.94	0.35
5.6	0.41	0.22	7.1	10.5	5	226.57309999999998	0.05	44.0	154.0	0.9931	3.3	0.4
7.6	0.15	0.35	4.3	9.5	6	147.48522	0.051	23.0	98.0	0.9942200000000001	3.1	0.44
8.5	0.2	0.4	1.1	10.5	4	162.08793999999997	0.046	31.0	106.0	0.9919399999999999	3.0	0.35
6.5	0.24	0.38	1.0	12.3	6	146.03626000000003	0.027000000000000003	31.0	90.0	0.98926	3.24	0.36
8.3	0.16	0.37	7.9	11.9	6	177.94806	0.025	38.0	107.0	0.99306	2.93	0.37
5.5	0.12	0.33	1.0	9.8	5	175.47964	0.038	23.0	131.0	0.99164	3.25	0.45
6.5	0.24	0.38	1.0	12.3	6	146.03626000000003	0.027000000000000003	31.0	90.0	0.98926	3.24	0.36
6.2	0.1	0.41	1.0	11.4	7	116.83988	0.04	17.0	76.0	0.98988	3.14	0.56
6.5	0.21	0.4	7.3	11.0	6	194.08368000000002	0.040999999999999995	49.0	115.0	0.9926799999999999	3.21	0.43
8.7	0.3	0.59	1.7	10.8	4	106.74972999999999	0.046	10.0	70.0	0.9937299999999999	3.06	0.56
6.7	0.18	0.37	1.3	12.8	7	192.97639000000004	0.027000000000000003	42.0	125.0	0.98939	3.24	0.37
7.0	0.17	0.36	6.4	11.0	8	194.58818000000002	0.055	42.0	123.0	0.99318	3.11	0.5
6.6	0.19	0.33	1.8	10.2	5	213.65696	0.035	42.0	148.0	0.9919600000000001	3.15	0.36
5.8	0.28	0.3	1.5	12.5	7	170.31552	0.026000000000000002	31.0	114.0	0.9895200000000001	3.32	0.6
7.6	0.24	0.44	3.8	11.6	6	223.1381	0.037000000000000005	49.0	146.0	0.9911	3.06	0.37
8.3	0.16	0.37	7.9	11.9	6	177.94806	0.025	38.0	107.0	0.99306	2.93	0.37
5.5	0.12	0.33	1.0	9.8	5	175.47964	0.038	23.0	131.0	0.99164	3.25	0.45
5.7	0.16	0.32	1.2	11.0	5	119.14711000000001	0.036000000000000004	7.0	89.0	0.99111	3.26	0.48
7.0	0.21	0.42	5.3	10.9	6	187.52021000000002	0.037000000000000005	36.0	123.0	0.99321	3.14	0.52
6.4	0.22	0.38	9.1	11.0	7	193.40726	0.044000000000000004	35.0	127.0	0.99326	2.97	0.3
7.9	0.34	0.44	6.5	12.5	6	205.02824	0.027000000000000003	47.0	126.0	0.99124	2.96	0.37
6.4	0.22	0.38	9.1	11.0	7	193.40726	0.044000000000000004	35.0	127.0	0.99326	2.97	0.3
6.8	0.21	0.4	6.3	12.0	7	191.44414	0.032	40.0	121.0	0.9921399999999999	3.18	0.53
5.2	0.31	0.36	5.1	12.4	7	218.8407	0.031	46.0	145.0	0.9897	3.14	0.31
7.9	0.34	0.44	6.5	12.5	6	205.02824	0.027000000000000003	47.0	126.0	0.99124	2.96	0.37
5.6	0.42	0.34	2.4	12.8	7	157.17114999999998	0.022000000000000002	34.0	97.0	0.98915	3.22	0.38
6.4	0.22	0.38	9.1	11.0	7	193.40726	0.044000000000000004	35.0	127.0	0.99326	2.97	0.3
6.8	0.28	0.34	7.5	9.1	5	239.81192	0.035	34.0	177.0	0.99692	3.33	0.43
6.8	0.45	0.36	5.0	12.4	7	213.54400000000004	0.033	28.0	156.0	0.991	3.11	0.4
6.6	0.29	0.39	6.75	12.9	7	151.90230000000003	0.031	22.0	98.0	0.9913	3.15	0.8
6.8	0.21	0.42	1.2	10.9	6	174.52734	0.045	24.0	126.0	0.99234	3.09	0.87
6.8	0.25	0.24	1.6	10.8	5	227.83902	0.045	39.0	164.0	0.9940200000000001	3.53	0.58
6.4	0.21	0.34	16.05	10.6	5	236.12678	0.04	56.0	142.0	0.9967799999999999	3.11	0.38
5.8	0.33	0.23	5.0	9.0	5	160.05758	0.053	29.0	106.0	0.9945799999999999	3.13	0.52
8.2	0.3	0.44	12.4	12.0	6	243.74752	0.043	52.0	154.0	0.9945200000000001	3.04	0.33
6.4	0.24	0.32	0.95	11.8	5	178.34133	0.040999999999999995	23.0	131.0	0.9903299999999999	3.25	0.35
7.5	0.18	0.45	4.6	10.6	6	252.75369999999998	0.040999999999999995	67.0	158.0	0.9927	3.01	0.38
5.2	0.335	0.2	1.7	12.3	6	115.57802000000001	0.033	17.0	74.0	0.9900200000000001	3.34	0.48
7.1	0.14	0.33	1.0	11.5	6	98.99457	0.10400000000000001	20.0	54.0	0.9905700000000001	3.19	0.64
7.2	0.13	0.46	1.3	11.1	5	183.64526999999998	0.044000000000000004	48.0	111.0	0.9912700000000001	2.97	0.45
5.8	0.33	0.23	5.0	9.0	5	160.05758	0.053	29.0	106.0	0.9945799999999999	3.13	0.52
6.5	0.29	0.25	2.5	9.9	4	143.0147	0.142	8.0	111.0	0.9927	3.0	0.44
6.2	0.35	0.31	2.6	12.8	7	156.08538000000001	0.036000000000000004	37.0	92.0	0.9893799999999999	3.27	0.53
9.0	0.38	0.53	2.1	12.9	5	124.50201000000001	0.102	19.0	76.0	0.9900100000000001	2.93	0.57
6.6	0.24	0.38	12.75	12.9	6	119.56786	0.034	8.0	74.0	0.9938600000000001	3.1	0.57
6.6	0.16	0.34	1.1	12.0	6	180.9169	0.037000000000000005	41.0	115.0	0.9899	3.01	0.68
8.2	0.3	0.44	12.4	12.0	6	243.74752	0.043	52.0	154.0	0.9945200000000001	3.04	0.33
5.7	0.15	0.28	3.7	11.2	6	233.5563	0.045	57.0	151.0	0.9913	3.22	0.27
6.6	0.33	0.4	2.65	13.3	7	148.81016	0.040999999999999995	35.0	86.0	0.98916	3.11	0.39
5.7	0.2	0.3	2.5	9.9	6	186.47876	0.046	38.0	125.0	0.9927600000000001	3.34	0.5
6.8	0.27	0.37	8.2	9.5	6	273.82086	0.055	52.0	192.0	0.9958600000000001	3.11	0.52
6.8	0.27	0.42	7.3	9.4	6	286.84956000000005	0.054000000000000006	58.0	200.0	0.99556	3.12	0.49
6.2	0.2	0.26	1.1	11.0	7	184.87857999999997	0.047	42.0	119.0	0.9915799999999999	3.48	0.6
6.7	0.13	0.57	6.6	9.4	6	237.84148	0.055999999999999994	60.0	150.0	0.9954799999999999	2.96	0.43
6.8	0.21	0.37	7.0	11.5	6	164.71005999999997	0.038	27.0	107.0	0.99206	2.98	0.82
6.7	0.31	0.32	14.5	12.5	5	123.84212	0.038	6.0	79.0	0.9941200000000001	3.14	0.34
6.2	0.2	0.29	11.8	11.9	6	148.93864000000002	0.035	21.0	93.0	0.99364	3.18	0.34
6.6	0.25	0.34	3.0	10.4	6	188.36738	0.054000000000000006	22.0	141.0	0.9933799999999999	3.26	0.47
5.7	0.15	0.28	3.7	11.2	6	233.5563	0.045	57.0	151.0	0.9913	3.22	0.27
6.9	0.22	0.39	6.0	12.5	6	215.47623000000002	0.035	44.0	141.0	0.9912299999999999	3.11	0.33
6.4	0.23	0.35	4.6	11.0	7	217.19116000000002	0.039	43.0	147.0	0.99216	3.18	0.4
7.6	0.27	0.29	2.5	9.8	5	176.97228	0.059000000000000004	37.0	115.0	0.9932799999999999	3.09	0.37
6.6	0.34	0.24	3.3	12.3	7	155.30431	0.034	29.0	99.0	0.99031	3.1	0.4
6.4	0.16	0.42	1.0	11.0	6	165.7068	0.036000000000000004	29.0	113.0	0.9908	3.18	0.52
5.8	0.3	0.42	1.1	12.6	7	156.80471	0.036000000000000004	19.0	113.0	0.9887100000000001	3.1	0.46
7.0	0.29	0.35	1.4	11.6	6	176.59719	0.036000000000000004	42.0	109.0	0.99119	3.31	0.62
6.6	0.34	0.24	3.3	12.3	7	155.30431	0.034	29.0	99.0	0.99031	3.1	0.4
6.7	0.21	0.36	8.55	13.4	7	139.64146	0.02	20.0	86.0	0.99146	3.19	0.22
7.6	0.27	0.29	2.5	9.8	5	176.97228	0.059000000000000004	37.0	115.0	0.9932799999999999	3.09	0.37
6.8	0.22	0.41	6.7	11.5	6	185.29645000000002	0.034	39.0	116.0	0.99245	3.18	0.46
7.7	0.27	0.49	3.8	11.6	6	213.30816	0.037000000000000005	46.0	139.0	0.99116	3.04	0.38
6.4	0.25	0.37	4.5	11.1	7	215.2311	0.039	41.0	147.0	0.9921	3.18	0.4
6.4	0.23	0.35	4.6	11.0	7	217.19116000000002	0.039	43.0	147.0	0.99216	3.18	0.4
6.7	0.13	0.45	4.2	11.3	6	210.41462	0.043	52.0	131.0	0.9916200000000001	3.06	0.54
6.7	0.24	0.37	11.3	9.9	6	270.1593199999999	0.043	64.0	173.0	0.9963200000000001	3.08	0.53
7.1	0.26	0.37	5.5	12.6	8	166.23582	0.025	31.0	105.0	0.99082	3.06	0.33
5.3	0.3	0.16	4.2	11.8	8	163.43950000000004	0.028999999999999998	37.0	100.0	0.9905	3.3	0.36
7.1	0.38	0.4	2.2	11.4	5	281.04376999999994	0.042	54.0	201.0	0.99177	3.03	0.5
7.4	0.19	0.31	14.5	9.2	6	268.2436	0.045	39.0	193.0	0.9986	3.1	0.5
7.4	0.19	0.31	14.5	9.2	6	268.2436	0.045	39.0	193.0	0.9986	3.1	0.5
7.4	0.19	0.31	14.5	9.2	6	268.2436	0.045	39.0	193.0	0.9986	3.1	0.5
7.4	0.19	0.31	14.5	9.2	6	268.2436	0.045	39.0	193.0	0.9986	3.1	0.5
7.4	0.19	0.31	14.5	9.2	6	268.2436	0.045	39.0	193.0	0.9986	3.1	0.5
7.4	0.19	0.31	14.5	9.2	6	268.2436	0.045	39.0	193.0	0.9986	3.1	0.5
6.3	0.32	0.32	1.5	13.0	5	151.08923000000001	0.03	24.0	101.0	0.9892299999999999	3.21	0.42
7.6	0.19	0.32	18.75	9.3	7	265.80714	0.047	32.0	193.0	1.00014	3.1	0.5
6.5	0.26	0.31	3.6	12.6	8	156.13026	0.03	36.0	92.0	0.99026	3.22	0.62
5.9	0.24	0.12	1.4	9.6	6	329.06858000000005	0.035	60.0	247.0	0.9935799999999999	3.34	0.44
4.2	0.215	0.23	5.1	8.0	3	243.64288	0.040999999999999995	64.0	157.0	0.9968799999999999	3.42	0.44
8.1	0.24	0.32	10.5	11.8	6	174.51407	0.03	34.0	105.0	0.9940700000000001	3.11	0.42
5.8	0.23	0.2	2.0	10.2	6	216.06525999999997	0.043	39.0	154.0	0.99226	3.21	0.39
7.5	0.33	0.36	2.6	12.7	6	180.38196999999997	0.051	26.0	126.0	0.99097	3.32	0.53
6.6	0.38	0.36	9.2	9.4	5	286.8686	0.061	42.0	214.0	0.9976	3.31	0.56
6.4	0.15	0.29	1.8	10.2	5	159.35565999999997	0.044000000000000004	21.0	115.0	0.99166	3.1	0.38
6.5	0.32	0.34	5.7	12.0	7	147.77584	0.044000000000000004	27.0	91.0	0.9918399999999999	3.28	0.6
7.5	0.22	0.32	2.4	11.3	7	155.45635000000001	0.045	29.0	100.0	0.99135	3.08	0.6
6.4	0.23	0.32	1.9	11.8	7	183.52874	0.038	40.0	118.0	0.99074	3.32	0.53
6.1	0.22	0.31	1.4	10.9	5	193.00093	0.039	40.0	129.0	0.99193	3.45	0.59
6.5	0.48	0.02	0.9	9.8	4	153.34526	0.043	32.0	99.0	0.99226	3.14	0.47
6.6	0.23	0.3	4.6	12.2	8	211.70141999999998	0.06	29.0	154.0	0.9914200000000001	3.23	0.49
6.4	0.16	0.25	1.4	11.1	7	170.02791	0.057	21.0	125.0	0.9909100000000001	3.23	0.44
6.6	0.38	0.36	9.2	9.4	5	286.8686	0.061	42.0	214.0	0.9976	3.31	0.56
7.4	0.16	0.32	1.4	11.4	6	188.26634	0.065	23.0	140.0	0.99134	3.06	0.47
6.4	0.15	0.29	1.8	10.2	5	159.35565999999997	0.044000000000000004	21.0	115.0	0.99166	3.1	0.38
6.5	0.32	0.3	2.3	12.8	6	173.91064	0.051	20.0	127.0	0.98964	3.13	0.52
6.7	0.12	0.36	2.3	10.1	7	192.35128999999998	0.039	43.0	125.0	0.99229	3.07	0.67
6.6	0.2	0.14	4.4	9.4	6	228.29796	0.184	35.0	168.0	0.9939600000000001	2.93	0.45
8.0	0.34	0.25	6.4	12.2	6	172.35647999999998	0.035	38.0	103.0	0.9914799999999999	2.91	0.23
6.8	0.21	0.31	2.9	10.9	7	186.8773	0.046	40.0	121.0	0.9913	3.07	0.65
6.8	0.23	0.31	2.8	10.9	7	187.77825999999996	0.047	40.0	122.0	0.99126	3.06	0.64
6.8	0.21	0.31	2.9	10.9	7	186.8773	0.046	40.0	121.0	0.9913	3.07	0.65
6.6	0.2	0.14	4.4	9.4	6	228.29796	0.184	35.0	168.0	0.9939600000000001	2.93	0.45
6.6	0.28	0.42	8.2	9.4	5	285.55962	0.044000000000000004	60.0	196.0	0.9956200000000001	3.14	0.48
7.8	0.25	0.37	1.0	11.4	5	115.31428	0.043	10.0	80.0	0.9912799999999999	3.08	0.38
5.6	0.12	0.33	2.9	12.9	8	120.37296	0.044000000000000004	21.0	73.0	0.9889600000000001	3.17	0.32
6.6	0.28	0.41	7.0	9.4	5	281.35157999999996	0.046	59.0	194.0	0.9955799999999999	3.14	0.48
6.8	0.17	0.35	1.8	12.0	7	138.62960999999999	0.04	29.0	84.0	0.98961	2.91	0.57
7.3	0.25	0.28	1.5	10.1	6	156.40638	0.043	19.0	113.0	0.9933799999999999	3.38	0.56
6.6	0.28	0.41	7.0	9.4	5	281.35157999999996	0.046	59.0	194.0	0.9955799999999999	3.14	0.48
6.6	0.28	0.42	8.2	9.4	5	285.55962	0.044000000000000004	60.0	196.0	0.9956200000000001	3.14	0.48
6.5	0.25	0.5	7.6	9.2	5	266.71272	0.047	54.0	184.0	0.99572	3.17	0.45
6.3	0.24	0.35	2.3	11.8	6	177.79956	0.039	43.0	109.0	0.99056	3.34	0.44
6.8	0.32	0.32	8.7	12.3	7	168.80046000000002	0.028999999999999998	31.0	105.0	0.99146	3.0	0.34
7.8	0.25	0.37	1.0	11.4	5	115.31428	0.043	10.0	80.0	0.9912799999999999	3.08	0.38
5.6	0.12	0.33	2.9	12.9	8	120.37296	0.044000000000000004	21.0	73.0	0.9889600000000001	3.17	0.32
6.6	0.24	0.28	6.7	12.3	6	147.59372	0.032	26.0	91.0	0.99172	3.13	0.32
6.3	0.22	0.34	5.0	13.5	7	159.01212	0.032	36.0	93.0	0.9901200000000001	3.27	0.36
6.0	0.32	0.3	1.9	12.8	7	209.05212000000003	0.033	41.0	142.0	0.9891200000000001	3.29	0.42
6.3	0.19	0.29	2.0	12.8	7	155.17102	0.022000000000000002	33.0	96.0	0.9890200000000001	3.04	0.54
6.0	0.32	0.3	1.9	12.8	7	209.05212000000003	0.033	41.0	142.0	0.9891200000000001	3.29	0.42
9.4	0.24	0.29	8.5	11.0	3	365.74095	0.037000000000000005	124.0	208.0	0.99395	2.9	0.38
6.4	0.35	0.28	12.6	10.6	6	177.89439	0.039	19.0	124.0	0.99539	3.2	0.43
6.7	0.46	0.27	5.2	12.4	7	160.66029	0.039	35.0	96.0	0.99129	3.16	0.44
6.3	0.3	0.29	2.1	12.9	7	201.60756000000003	0.048	33.0	142.0	0.98956	3.22	0.46
6.0	0.19	0.29	1.1	11.1	7	242.8486	0.047	67.0	152.0	0.9916	3.54	0.59
5.9	0.24	0.28	1.3	12.9	7	156.36089	0.032	36.0	95.0	0.9888899999999999	3.08	0.64
7.3	0.145	0.33	1.1	11.8	7	103.17712	0.042	14.0	64.0	0.9901200000000001	3.1	0.37
6.6	0.435	0.38	9.2	9.1	6	339.5413300000001	0.057999999999999996	66.0	243.0	0.9983299999999999	3.23	0.54
5.8	0.18	0.37	1.2	12.7	7	117.85453	0.036000000000000004	19.0	74.0	0.9885299999999999	3.09	0.49
5.8	0.18	0.37	1.1	12.0	6	151.11541999999997	0.036000000000000004	31.0	96.0	0.9894200000000001	3.16	0.48
5.6	0.32	0.32	8.3	11.2	6	167.48566	0.043	32.0	105.0	0.99266	3.24	0.47
6.6	0.16	0.35	1.8	12.4	7	157.28162	0.042	26.0	105.0	0.98962	3.19	0.75
5.1	0.21	0.28	1.4	10.4	5	218.41868000000002	0.047	48.0	148.0	0.9916799999999999	3.5	0.49
7.5	0.29	0.36	15.7	10.4	5	191.89679999999998	0.05	29.0	124.0	0.9968	3.06	0.54
6.0	0.26	0.33	4.35	12.7	6	123.45934	0.04	15.0	80.0	0.98934	3.29	0.5
5.7	0.26	0.3	1.8	12.5	7	160.58895	0.039	30.0	105.0	0.98995	3.48	0.52
7.1	0.17	0.31	1.6	12.0	6	143.84799999999998	0.037000000000000005	15.0	103.0	0.991	3.14	0.5
6.9	0.17	0.3	2.0	11.6	6	155.67852	0.047	13.0	117.0	0.9915200000000001	3.16	0.51
6.8	0.25	0.28	5.0	12.6	7	197.45548000000002	0.035	42.0	126.0	0.9904799999999999	3.12	0.38
6.6	0.17	0.28	1.8	10.2	5	263.65404	0.042	62.0	178.0	0.9920399999999999	3.15	0.42
5.8	0.17	0.36	1.3	10.4	7	104.16802000000001	0.036000000000000004	11.0	70.0	0.9920200000000001	3.43	0.68
6.4	0.24	0.29	1.0	11.5	5	164.17860000000002	0.038	18.0	122.0	0.9906	3.3	0.42
6.7	0.21	0.34	1.4	11.0	6	172.20991	0.049	36.0	112.0	0.9909100000000001	3.02	0.5
6.7	0.23	0.33	8.1	10.1	6	251.13272	0.048	45.0	176.0	0.99472	3.11	0.52
6.8	0.23	0.32	8.6	10.5	6	237.09052	0.046	47.0	159.0	0.9945200000000001	3.08	0.52
6.5	0.22	0.28	3.7	12.1	7	207.49076999999997	0.059000000000000004	29.0	151.0	0.99177	3.23	0.41
5.1	0.165	0.22	5.7	9.9	6	213.85540000000003	0.047	42.0	146.0	0.9934	3.18	0.55
6.6	0.425	0.25	2.35	11.4	6	135.50982	0.034	23.0	87.0	0.99082	3.05	0.41
6.9	0.38	0.29	13.65	9.5	6	276.36584000000005	0.048	52.0	189.0	0.99784	3.0	0.6
6.9	0.38	0.29	13.65	9.5	6	276.36584000000005	0.048	52.0	189.0	0.99784	3.0	0.6
6.9	0.38	0.29	13.65	9.5	6	276.36584000000005	0.048	52.0	189.0	0.99784	3.0	0.6
7.2	0.27	0.28	15.2	10.9	6	85.45265	0.046	6.0	41.0	0.99665	3.17	0.39
7.6	0.17	0.27	4.6	9.5	6	147.73422	0.05	23.0	98.0	0.9942200000000001	3.08	0.47
6.2	0.3	0.31	1.2	12.6	6	169.50798999999998	0.048	19.0	125.0	0.9899899999999999	3.32	0.54
7.6	0.17	0.27	4.6	9.5	6	147.73422	0.05	23.0	98.0	0.9942200000000001	3.08	0.47
6.5	0.26	0.32	6.65	11.1	5	167.48153999999997	0.059000000000000004	34.0	104.0	0.99254	3.18	0.42
6.9	0.36	0.28	13.55	9.5	7	275.23582	0.048	51.0	189.0	0.99782	3.0	0.6
6.9	0.38	0.29	13.65	9.5	6	276.36584000000005	0.048	52.0	189.0	0.99784	3.0	0.6
6.8	0.18	0.24	9.8	10.6	6	284.3132	0.057999999999999996	64.0	188.0	0.9952	3.13	0.51
6.7	0.18	0.24	10.3	10.6	6	281.69219000000004	0.057	64.0	185.0	0.99519	3.12	0.5
6.6	0.16	0.21	6.7	10.8	6	229.18884000000003	0.055	43.0	157.0	0.99384	3.15	0.52
7.2	0.27	0.28	15.2	10.9	6	85.45265	0.046	6.0	41.0	0.99665	3.17	0.39
6.4	0.17	0.27	9.9	9.9	6	158.52296	0.047	26.0	101.0	0.9959600000000001	3.34	0.5
7.2	0.22	0.28	7.2	11.3	6	203.92350000000005	0.06	41.0	132.0	0.9935	3.08	0.59
6.0	0.22	0.28	1.1	12.6	6	161.82261999999997	0.034	47.0	90.0	0.98862	3.22	0.38
6.7	0.36	0.28	8.3	12.5	6	142.51550999999998	0.034	29.0	81.0	0.99151	2.96	0.39
6.5	0.43	0.28	11.25	12.4	6	153.2842	0.032	31.0	87.0	0.9922	3.02	0.38
5.9	0.2	0.28	12.8	11.8	7	196.89226000000002	0.038	29.0	132.0	0.99426	3.31	0.57
5.3	0.32	0.23	9.65	12.2	6	177.42768	0.026000000000000002	26.0	119.0	0.9916799999999999	3.18	0.53
6.8	0.2	0.28	12.6	10.7	6	225.18356	0.048	54.0	136.0	0.99556	3.19	0.37
6.0	0.22	0.33	12.2	11.3	7	156.66656	0.033	25.0	97.0	0.99356	3.17	0.42
6.7	0.36	0.28	8.3	12.5	6	142.51550999999998	0.034	29.0	81.0	0.99151	2.96	0.39
6.5	0.43	0.28	11.25	12.4	6	153.2842	0.032	31.0	87.0	0.9922	3.02	0.38
7.1	0.18	0.49	1.3	11.3	7	108.97371999999999	0.033	12.0	72.0	0.99072	3.05	0.53
6.4	0.17	0.27	9.9	9.9	6	158.52296	0.047	26.0	101.0	0.9959600000000001	3.34	0.5
7.2	0.22	0.28	7.2	11.3	6	203.92350000000005	0.06	41.0	132.0	0.9935	3.08	0.59
6.0	0.22	0.28	1.1	12.6	6	161.82261999999997	0.034	47.0	90.0	0.98862	3.22	0.38
6.0	0.2	0.26	1.1	11.5	6	128.60254	0.033	38.0	67.0	0.98954	3.14	0.38
7.6	0.2	0.26	4.8	12.3	7	131.65376	0.033	26.0	76.0	0.9907600000000001	2.98	0.49
6.2	0.3	0.21	1.1	12.2	6	166.4209	0.032	31.0	111.0	0.9889	2.97	0.42
6.0	0.29	0.25	1.4	13.2	6	169.67094	0.033	30.0	114.0	0.9879399999999999	3.08	0.43
6.6	0.18	0.28	1.7	10.2	6	237.57306999999997	0.040999999999999995	53.0	161.0	0.9920700000000001	3.13	0.45
7.0	0.22	0.28	10.6	11.5	7	183.23255000000003	0.039	32.0	117.0	0.99355	3.05	0.55
6.0	0.29	0.25	1.4	13.2	6	169.67094	0.033	30.0	114.0	0.9879399999999999	3.08	0.43
6.2	0.3	0.21	1.1	12.2	6	166.4209	0.032	31.0	111.0	0.9889	2.97	0.42
5.6	0.15	0.26	5.55	11.0	6	217.57435999999998	0.051	51.0	139.0	0.99336	3.47	0.5
6.9	0.28	0.24	2.1	13.2	7	197.15282	0.034	49.0	121.0	0.98882	2.98	0.43
5.9	0.19	0.21	1.7	9.5	5	214.29841	0.045	57.0	135.0	0.99341	3.32	0.44
7.8	0.22	0.26	9.0	10.2	6	202.304	0.047	38.0	132.0	0.997	3.25	0.53
6.6	0.18	0.28	1.7	10.2	6	237.57306999999997	0.040999999999999995	53.0	161.0	0.9920700000000001	3.13	0.45
7.0	0.4	0.25	1.8	11.4	6	265.44174	0.05	51.0	189.0	0.99174	3.0	0.55
6.1	0.28	0.27	4.7	12.5	8	224.45041999999998	0.03	56.0	140.0	0.9904200000000001	3.16	0.42
7.6	0.36	0.49	11.3	9.2	5	341.4344	0.046	87.0	221.0	0.9984	3.01	0.43
6.5	0.28	0.34	3.6	12.1	7	177.61111	0.04	29.0	121.0	0.99111	3.28	0.48
6.9	0.19	0.35	6.9	10.7	7	205.61829999999998	0.045	51.0	125.0	0.9933	3.1	0.44
6.5	0.28	0.34	3.6	12.1	7	177.61111	0.04	29.0	121.0	0.99111	3.28	0.48
6.4	0.22	0.32	4.9	11.2	6	234.00915999999998	0.046	50.0	156.0	0.99316	3.38	0.55
6.8	0.23	0.3	6.95	10.6	6	250.72859999999997	0.044000000000000004	42.0	179.0	0.9946	3.25	0.56
6.4	0.32	0.31	1.9	11.8	6	185.267	0.037000000000000005	34.0	126.0	0.99	3.06	0.45
6.1	0.28	0.27	4.7	12.5	8	224.45041999999998	0.03	56.0	140.0	0.9904200000000001	3.16	0.42
7.6	0.36	0.49	11.3	9.2	5	341.4344	0.046	87.0	221.0	0.9984	3.01	0.43
8.8	0.39	0.35	1.8	12.6	6	130.51616	0.096	22.0	80.0	0.99016	2.95	0.54
